일련번호,시장/마트 번호,시장/마트 이름,품목 번호,품목 이름,실판매규격,가격(원),년도-월,비고,시장유형 구분(시장/마트) 코드,시장유형 구분(시장/마트) 이름,자치구 코드,자치구 이름,점검일자
1715113,49,대림시장,311,상추,1개,1000,21-Dec,"국내산,다다기",1,전통시장,380000,은평구,2021-12-30
1715114,49,대림시장,119,오이(다다기),1개,2000,21-Dec,"국내산,인큐베이터",1,전통시장,380000,은평구,2021-12-30
1715115,49,대림시장,58,호박(인큐베이터),600g,29000,21-Dec,"국내산,육우",1,전통시장,380000,은평구,2021-12-30
1715116,49,대림시장,52,"쇠고기(한우,불고기)",600g,16500,21-Dec,"국내산,생삼겹살",1,전통시장,380000,은평구,2021-12-30
1715117,49,대림시장,18,돼지고기(삼겹살),1마리(1kg),6000,21-Dec,"국내산,생닭",1,전통시장,380000,은평구,2021-12-30
1715118,49,대림시장,17,닭고기,10개,2500,21-Dec,"국내산,농장왕판란",1,전통시장,380000,은평구,2021-12-30
1715119,49,대림시장,17,달걀,30개,7500,21-Dec,"국내산,왕란",1,전통시장,380000,은평구,2021-12-30
1715120,49,대림시장,260,달걀,1마리(23cm),3000,21-Dec,"수입산, 중국, 부세",1,전통시장,380000,은평구,2021-12-30
1715121,49,대림시장,152,"조기(냉동,수입산)",1마리(45cm),4000,21-Dec,"수입산, 동태",1,전통시장,380000,은평구,2021-12-30
1715122,49,대림시장,254,"명태(러시아,냉동)",1마리(35cm),5000,21-Dec,"국내산,생물",1,전통시장,380000,은평구,2021-12-30
1715123,49,대림시장,266,"오징어(생물,국산)",1마리(28cm),6000,21-Dec,"국내산,생물",1,전통시장,380000,은평구,2021-12-30
1715141,31,인왕시장,28,사과,1개(320g),2000,21-Dec,경북,1,전통시장,410000,서대문구,2021-12-30
1715142,31,인왕시장,27,배,1개(630g),3000,21-Dec,조치원,1,전통시장,410000,서대문구,2021-12-30
1715143,31,인왕시장,26,배추,1포기(2.2kg),5000,21-Dec,해남,1,전통시장,410000,서대문구,2021-12-30
1715144,31,인왕시장,25,무,1개(1.5kg),1500,21-Dec,제주도,1,전통시장,410000,서대문구,2021-12-30
1715145,31,인왕시장,24,양파,1망(1.5kg)-5개,3000,21-Dec,무안,1,전통시장,410000,서대문구,2021-12-30
1715146,31,인왕시장,23,상추,100g,500,21-Dec,이천,1,전통시장,410000,서대문구,2021-12-30
1715147,31,인왕시장,311,오이(다다기),1개,500,21-Dec,아산,1,전통시장,410000,서대문구,2021-12-30
1715148,31,인왕시장,312,애호박,1개,1000,21-Dec,지리산 애호박,1,전통시장,410000,서대문구,2021-12-30
1715149,31,인왕시장,58,"쇠고기(한우,불고기)",600g(1등급 우둔살1+1),30000,21-Dec,"100g-5,000원 협신식품",1,전통시장,410000,서대문구,2021-12-30
1715150,31,인왕시장,52,돼지고기(삼겹살),600g 1+,18000,21-Dec,"100g-3,000원 고은미트",1,전통시장,410000,서대문구,2021-12-30
1715151,31,인왕시장,283,닭고기(육계),1마리(1kg),4500,21-Dec,해마루유통.신선육,1,전통시장,410000,서대문구,2021-12-30
1715152,31,인왕시장,171,달걀(10개),10개(특란 600g ),3000,21-Dec,네프란,1,전통시장,410000,서대문구,2021-12-30
1715153,31,인왕시장,320,달걀(30개),"30개(특란 1,800g)",7000,21-Dec,신선특란,1,전통시장,410000,서대문구,2021-12-30
1715154,31,인왕시장,260,"조기(냉동,수입산)",1마리(20cm),3500,21-Dec,부세.중국산,1,전통시장,410000,서대문구,2021-12-30
1715155,31,인왕시장,152,"명태(러시아,냉동)",1마리(30cm),3500,21-Dec,동태.러시아,1,전통시장,410000,서대문구,2021-12-30
1715156,31,인왕시장,254,"오징어(생물,국산)",1마리(23cm),5000,21-Dec,속초.생물,1,전통시장,410000,서대문구,2021-12-30
1715157,31,인왕시장,266,"고등어(생물,국산)",1마리(23cm),4000,21-Dec,부산.생물,1,전통시장,410000,서대문구,2021-12-30
1715158,32,영천시장,28,사과,1개(320g),2000,21-Dec,괴산,1,전통시장,410000,서대문구,2021-12-30
1715159,32,영천시장,27,배,1개(600g),2000,21-Dec,상주,1,전통시장,410000,서대문구,2021-12-30
1715160,32,영천시장,26,배추,1포기(2.2kg),4300,21-Dec,"해남. 1망 3포기-12,900원",1,전통시장,410000,서대문구,2021-12-30
1715161,32,영천시장,25,무,1개,2000,21-Dec,제주도,1,전통시장,410000,서대문구,2021-12-30
1715162,32,영천시장,309,양파(1.5kg망),1망(1.5kg)-6개,3500,21-Dec,무안,1,전통시장,410000,서대문구,2021-12-30
1715163,32,영천시장,23,상추,100g,450,21-Dec,충주,1,전통시장,410000,서대문구,2021-12-30
1715164,32,영천시장,311,오이(다다기),1개,1000,21-Dec,상주,1,전통시장,410000,서대문구,2021-12-30
1715165,32,영천시장,312,애호박,1개,1000,21-Dec,웰빙 애호박,1,전통시장,410000,서대문구,2021-12-30
1715166,32,영천시장,58,"쇠고기(한우,불고기)",600g(1등급 앞다리1+1),33000,21-Dec,"100g-5,500원 음성농협",1,전통시장,410000,서대문구,2021-12-30
1715167,32,영천시장,285,돼지고기,600g(생오겹 1+),19200,21-Dec,"100g-3,200원 대호축산",1,전통시장,410000,서대문구,2021-12-30
1715168,32,영천시장,283,닭고기(육계),1마리(1.03kg),7000,21-Dec,하림.신성토종닭,1,전통시장,410000,서대문구,2021-12-30
1715169,32,영천시장,171,달걀(10개),10개(특란 600g ),3600,21-Dec,수향. 행복한 아침,1,전통시장,410000,서대문구,2021-12-30
1715170,32,영천시장,320,달걀(30개),"30개(특란 1,800g)",4500,21-Dec,수향. 특란-세일,1,전통시장,410000,서대문구,2021-12-30
1715171,32,영천시장,260,"조기(냉동,수입산)",1마리(20cm),4000,21-Dec,부세.중국산,1,전통시장,410000,서대문구,2021-12-30
1715172,32,영천시장,152,"명태(러시아,냉동)",1마리(30cm),3000,21-Dec,동태.러시아,1,전통시장,410000,서대문구,2021-12-30
1715173,32,영천시장,254,"오징어(생물,국산)",1마리(24cm),6000,21-Dec,속초.생물,1,전통시장,410000,서대문구,2021-12-30
1715174,32,영천시장,266,"고등어(생물,국산)",1마리(26cm),5000,21-Dec,부산.생물,1,전통시장,410000,서대문구,2021-12-30
1715175,220,롯데슈퍼,28,사과,1개(320g),2200,21-Dec,괴산,2,대형마트,410000,서대문구,2021-12-30
1715176,220,롯데슈퍼,276,배(신고),1개(630g),3990,21-Dec,조치원,2,대형마트,410000,서대문구,2021-12-30
1715177,220,롯데슈퍼,307,배추(2.5~3kg),1포기(1.8kg),3490,21-Dec,해남,2,대형마트,410000,서대문구,2021-12-30
1715178,220,롯데슈퍼,25,무,1개(1.7kg),2490,21-Dec,제주도,2,대형마트,410000,서대문구,2021-12-30
1715179,220,롯데슈퍼,309,양파(1.5kg망),1망(1.5kg)-6개,3190,21-Dec,여주,2,대형마트,410000,서대문구,2021-12-30
1715180,220,롯데슈퍼,23,상추,100g,2530,21-Dec,"고양시 일산 1봉지 130g-3,290원",2,대형마트,410000,서대문구,2021-12-30
1715181,220,롯데슈퍼,311,오이(다다기),1개,1330,21-Dec,평택.1봉지3개-3990,2,대형마트,410000,서대문구,2021-12-30
1715182,220,롯데슈퍼,312,애호박,1개,1990,21-Dec,웰빙 애호박,2,대형마트,410000,서대문구,2021-12-30
1715183,220,롯데슈퍼,58,"쇠고기(한우,불고기)",600g(1등급 앞다리1+1),26940,21-Dec,"100g-4,490원 음성농협",2,대형마트,410000,서대문구,2021-12-30
1715184,220,롯데슈퍼,52,돼지고기(삼겹살),600g(1등급),16740,21-Dec,"100g-2,790원.도드람 김제Fmc",2,대형마트,410000,서대문구,2021-12-30
1715185,220,롯데슈퍼,138,닭고기(토종닭),1마리(1.05kg),10900,21-Dec,하림.참진 토종닭,2,대형마트,410000,서대문구,2021-12-30
1715186,220,롯데슈퍼,171,달걀(10개),10개(특란 600g ),4690,21-Dec,초L신선한 알찬란,2,대형마트,410000,서대문구,2021-12-30
1715187,220,롯데슈퍼,320,달걀(30개),"30개(대란 1,560g)",8290,21-Dec,판계란,2,대형마트,410000,서대문구,2021-12-30
1715188,220,롯데슈퍼,258,"조기(생물,국산)",1마리(18cm),2000,21-Dec,"백조기.제주 1팩5마리-9,900원",2,대형마트,410000,서대문구,2021-12-30
1715189,220,롯데슈퍼,152,"명태(러시아,냉동)",1마리(30cm),3490,21-Dec,동태.러시아,2,대형마트,410000,서대문구,2021-12-30
1715190,220,롯데슈퍼,254,"오징어(생물,국산)",1마리(18cm),5000,21-Dec,속초.생물,2,대형마트,410000,서대문구,2021-12-30
1715191,220,롯데슈퍼,266,"고등어(생물,국산)",1마리(24cm),3990,21-Dec,부산.생물,2,대형마트,410000,서대문구,2021-12-30
1715192,33,현대백화점 신촌점,28,사과,1개(340g),2800,21-Dec,"청송.저탄소사과. 1봉지 5개-14,000원",2,대형마트,410000,서대문구,2021-12-30
1715193,33,현대백화점 신촌점,27,배,1개(650g),6000,21-Dec,"천안 1봉지 3개-18,000원",2,대형마트,410000,서대문구,2021-12-30
1715194,33,현대백화점 신촌점,26,배추,1포기(2.5kg),6000,21-Dec,해남,2,대형마트,410000,서대문구,2021-12-30
1715195,33,현대백화점 신촌점,25,무,1개(1.8kg),4500,21-Dec,제주,2,대형마트,410000,서대문구,2021-12-30
1715196,33,현대백화점 신촌점,24,양파,1망(1.8kg)-8개,4000,21-Dec,무안,2,대형마트,410000,서대문구,2021-12-30
1715197,33,현대백화점 신촌점,310,상추(100g),100g,3100,21-Dec,양평,2,대형마트,410000,서대문구,2021-12-30
1715198,33,현대백화점 신촌점,311,오이(다다기),1개,1800,21-Dec,"천안 1봉지 5개-9,000원",2,대형마트,410000,서대문구,2021-12-30
1715199,33,현대백화점 신촌점,312,애호박,1개,3000,21-Dec,논개 애호박,2,대형마트,410000,서대문구,2021-12-30
1715200,33,현대백화점 신촌점,58,"쇠고기(한우,불고기)",600g(1등급 앞다리1+1),47400,21-Dec,"100g-7,900원 음성농협",2,대형마트,410000,서대문구,2021-12-30
1715201,33,현대백화점 신촌점,99,돼지고기(생삼겹살),600g(1등급),31800,21-Dec,"100g-5,300원 도드람한돈",2,대형마트,410000,서대문구,2021-12-30
1715202,33,현대백화점 신촌점,138,닭고기(토종닭),1마리(1.1kg),12100,21-Dec,참진 토종닭,2,대형마트,410000,서대문구,2021-12-30
1715203,33,현대백화점 신촌점,171,달걀(10개),10개(특란 600g ),6000,21-Dec,하림드림특란,2,대형마트,410000,서대문구,2021-12-30
1715204,33,현대백화점 신촌점,17,달걀,20개(특란 1200g),6900,21-Dec,하림드림란-세일,2,대형마트,410000,서대문구,2021-12-30
1715205,33,현대백화점 신촌점,136,"조기(국산,생물)",1마리(26cm),10000,21-Dec,백조기.제주,2,대형마트,410000,서대문구,2021-12-30
1715206,33,현대백화점 신촌점,302,명태,1마리,0,21-Dec,미입고,2,대형마트,410000,서대문구,2021-12-30
1715207,33,현대백화점 신촌점,254,"오징어(생물,국산)",1마리(23cm),7500,21-Dec,속초.생물,2,대형마트,410000,서대문구,2021-12-30
1715208,33,현대백화점 신촌점,266,"고등어(생물,국산)",1마리(28cm),12000,21-Dec,부산.생물,2,대형마트,410000,서대문구,2021-12-30
1715209,120,망원시장,305,"사과(부사, 300g)",1개 300g,1500,21-Dec,청송사과,1,전통시장,440000,마포구,2021-12-30
1715210,120,망원시장,306,"배(신고, 600g)",1개 600g,2000,21-Dec,신고배,1,전통시장,440000,마포구,2021-12-30
1715211,120,망원시장,307,배추(2.5~3kg),1통,3500,21-Dec,국산,1,전통시장,440000,마포구,2021-12-30
1715212,120,망원시장,308,무(1kg),1개 ,1500,21-Dec,국산,1,전통시장,440000,마포구,2021-12-30
1715213,120,망원시장,24,양파,1망소,3500,21-Dec,국산,1,전통시장,440000,마포구,2021-12-30
1715214,120,망원시장,23,상추,1봉지 100g,1000,21-Dec,적상추,1,전통시장,440000,마포구,2021-12-30
1715215,120,망원시장,22,오이,1개 ,700,21-Dec,다다기오이,1,전통시장,440000,마포구,2021-12-30
1715216,120,망원시장,312,애호박,1개 ,1000,21-Dec,인큐애호박,1,전통시장,440000,마포구,2021-12-30
1715217,120,망원시장,58,"쇠고기(한우,불고기)",600g,32000,21-Dec,안심한우,1,전통시장,440000,마포구,2021-12-30
1715218,120,망원시장,99,돼지고기(생삼겹살),600g,16800,21-Dec,녹차삼겹,1,전통시장,440000,마포구,2021-12-30
1715219,120,망원시장,283,닭고기(육계),1마리 1kg,7000,21-Dec,목우촌,1,전통시장,440000,마포구,2021-12-30
1715220,120,망원시장,171,달걀(10개),10개,3500,21-Dec,특란,1,전통시장,440000,마포구,2021-12-30
1715221,120,망원시장,320,달걀(30개),30개,7500,21-Dec,특란,1,전통시장,440000,마포구,2021-12-30
1715222,120,망원시장,260,"조기(냉동,수입산)",1마리 25cm,3330,21-Dec,중국산부세,1,전통시장,440000,마포구,2021-12-30
1715223,120,망원시장,152,"명태(러시아,냉동)",1마리 30cm,3330,21-Dec,러시아,1,전통시장,440000,마포구,2021-12-30
1715224,120,망원시장,256,"오징어(냉동,국산)",1마리 28cm,5000,21-Dec,국산,1,전통시장,440000,마포구,2021-12-30
1715225,120,망원시장,266,"고등어(생물,국산)",1마리 28cm,5000,21-Dec,국산,1,전통시장,440000,마포구,2021-12-30
1715226,121,마포농수산물시장,305,"사과(부사, 300g)",1개 300g,1000,21-Dec,국내사과,1,전통시장,440000,마포구,2021-12-30
1715227,121,마포농수산물시장,306,"배(신고, 600g)",1개 600g,2500,21-Dec,신고배,1,전통시장,440000,마포구,2021-12-30
1715228,121,마포농수산물시장,307,배추(2.5~3kg),1통,4000,21-Dec,국산,1,전통시장,440000,마포구,2021-12-30
1715229,121,마포농수산물시장,308,무(1kg),1개 ,2000,21-Dec,국산,1,전통시장,440000,마포구,2021-12-30
1715230,121,마포농수산물시장,24,양파,1망소,3500,21-Dec,국산,1,전통시장,440000,마포구,2021-12-30
1715231,121,마포농수산물시장,23,상추,1봉지 100g,1500,21-Dec,적상추,1,전통시장,440000,마포구,2021-12-30
1715232,121,마포농수산물시장,22,오이,1개 ,500,21-Dec,다다기오이,1,전통시장,440000,마포구,2021-12-30
1715233,121,마포농수산물시장,312,애호박,1개,1500,21-Dec,인큐애호박,1,전통시장,440000,마포구,2021-12-30
1715234,121,마포농수산물시장,58,"쇠고기(한우,불고기)",600g,32000,21-Dec,국내한우,1,전통시장,440000,마포구,2021-12-30
1715235,121,마포농수산물시장,52,돼지고기(삼겹살),600g,16800,21-Dec,벌집삼겹,1,전통시장,440000,마포구,2021-12-30
1715236,121,마포농수산물시장,18,닭고기,1마리 850g,5800,21-Dec,목우촌,1,전통시장,440000,마포구,2021-12-30
1715237,121,마포농수산물시장,171,달걀(10개),10개,2850,21-Dec,특란,1,전통시장,440000,마포구,2021-12-30
1715238,121,마포농수산물시장,320,달걀(30개),30개,7300,21-Dec,특란,1,전통시장,440000,마포구,2021-12-30
1715239,121,마포농수산물시장,260,"조기(냉동,수입산)",1마리 30cm,3330,21-Dec,중국산부세,1,전통시장,440000,마포구,2021-12-30
1715240,121,마포농수산물시장,152,"명태(러시아,냉동)",1마리 30cm,2500,21-Dec,러시아,1,전통시장,440000,마포구,2021-12-30
1715241,121,마포농수산물시장,254,"오징어(생물,국산)",1마리 26cm,4000,21-Dec,국산,1,전통시장,440000,마포구,2021-12-30
1715242,121,마포농수산물시장,266,"고등어(생물,국산)",1마리 28cm,5000,21-Dec,국산,1,전통시장,440000,마포구,2021-12-30
1715243,123,홈플러스 월드컵점,28,사과,1개 300g,1300,21-Dec,아삭달콤햇사과,2,대형마트,440000,마포구,2021-12-30
1715244,123,홈플러스 월드컵점,27,배,1개 600g,3990,21-Dec,유명산햇신고배,2,대형마트,440000,마포구,2021-12-30
1715245,123,홈플러스 월드컵점,26,배추,1통,4290,21-Dec,해남배추,2,대형마트,440000,마포구,2021-12-30
1715246,123,홈플러스 월드컵점,308,무(1kg),1개 ,1590,21-Dec,국산,2,대형마트,440000,마포구,2021-12-30
1715247,123,홈플러스 월드컵점,309,양파(1.5kg망),1망소 1.6kg,3190,21-Dec,국산,2,대형마트,440000,마포구,2021-12-30
1715248,123,홈플러스 월드컵점,23,상추,100g,1327,21-Dec,"적상추/1봉지 150g 1,990원",2,대형마트,440000,마포구,2021-12-30
1715249,123,홈플러스 월드컵점,22,오이,1개 ,1490,21-Dec,다다기오이,2,대형마트,440000,마포구,2021-12-30
1715250,123,홈플러스 월드컵점,312,애호박,1개 ,1990,21-Dec,인큐애호박,2,대형마트,440000,마포구,2021-12-30
1715251,123,홈플러스 월드컵점,201,쇠고기(등심),600g,37800,21-Dec,안심한우,2,대형마트,440000,마포구,2021-12-30
1715252,123,홈플러스 월드컵점,52,돼지고기(삼겹살),600g,19140,21-Dec,일품포크,2,대형마트,440000,마포구,2021-12-30
1715253,123,홈플러스 월드컵점,283,닭고기(육계),1마리 850g,6990,21-Dec,황금닭,2,대형마트,440000,마포구,2021-12-30
1715254,123,홈플러스 월드컵점,171,달걀(10개),10개 ,4000,21-Dec,신선란,2,대형마트,440000,마포구,2021-12-30
1715255,123,홈플러스 월드컵점,320,달걀(30개),30개,5990,21-Dec,신선특란,2,대형마트,440000,마포구,2021-12-30
1715256,123,홈플러스 월드컵점,260,"조기(냉동,수입산)",1마리 26cm,1290,21-Dec,중국산부세,2,대형마트,440000,마포구,2021-12-30
1715257,123,홈플러스 월드컵점,152,"명태(러시아,냉동)",1마리 28cm,5940,21-Dec,러시아,2,대형마트,440000,마포구,2021-12-30
1715258,123,홈플러스 월드컵점,254,"오징어(생물,국산)",1마리 30cm,5990,21-Dec,국산,2,대형마트,440000,마포구,2021-12-30
